"MassTagID","Project_A_X_1","Project_A_X_2","Project_A_X_3","Project_B_X_1","Project_B_X_2","Project_B_X_3","Project_C_X_1","Project_C_X_2","Project_C_X_3","Project_A_Y_1","Project_A_Y_2","Project_A_Y_3","Project_B_Y_1","Project_B_Y_2","Project_B_Y_3","Project_C_Y_1","Project_C_Y_2","Project_C_Y_3"
14701758,48013330,38126874,37631500,44502299,28933897,38674323,53372458,29970327,28581366,47911124.5,42437430,42784911,45243885,44409589,42479086,22153636,27209767,25820375
31266595,3437535,4098964,3685997,5720532,606725,1121890,8259742,NA,NA,14781895,5085454,5273448,7183322,13784983,833597,NA,1165368,3948047
255348061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6962578,3296163,2044826,NA,2592822,NA,NA,1550322.5,NA,433252,7593279,1390655,2191154,4630634,1560519,NA,NA,2799556,3337453
7070685,12738151,12288051,8884833,8621624,16910152,9555307,7827506.5,14513758,15593666,9495415,13592328,13674013,7055550,9127387,9179706,14474813,15047091,13987383
7082597,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283508.5,NA,NA,NA,744235,NA,NA,NA,NA
7128274,20491758,21174321,28405132,17338921,22120182.5,19316127,19089874.5,25153358,16134409,18095569,16124228,22148295,16017986,13889087,17772061,26270395.5,26591285,20115725
7129424,976980,1095116.5,680629,620324,538136,969443,1050843.5,NA,NA,899943,NA,949084,NA,802258,NA,NA,NA,866619
7189724,NA,1332757,880675.5,1510182.5,NA,NA,NA,NA,NA,4618369,1561134,1823170,1096085,3335518,NA,NA,1424626,3112786
7211370,27255970,34692571,29863780,27248639,32471622,23372018,29557723,31377341.5,32901155,26543665,29842915,29058417,21018297,25173878,25898621,38761091,35571101,31349633
7242795,4458118.5,4833553,4239623,6955442,4374295,2189396,8398784.5,2287563,NA,10614854,5083725,8416210,4024195,8064325,NA,3011197.5,4273098.5,8593507.5
7440889,76400169,74205604,63425317,57118522,85438959.5,55065098,68620597,71346361,63332083,60857987,57518264,77141791,56399479,53284658,44419423.5,69140812,74609644.5,81078953
7441904,33209897,32828972,24011682,29828914,37523163,25513248,33605714,36503589,35539922,31736955,20412010,35255746,22933357,24533799,19517358,27804857,38092170,34714736
7605500,30234285,31578681,28659948,25685584,32018017,29085493,34356661,26776966,23814714,33215221.5,29131287,30183075,22485143,29656389,21973911,30305883,28348354,37283757
7618679,2905909,NA,3301491,2482535,3172238,2216814,NA,2838334,2754496,3482671,2753106,5238057,3815864,3141520.5,2260088.5,2649307,3974859,4389854
7639689,10900065,11518676,11594475,8278400.5,15232666,12271614,11438029,15801580,23042444,11014195.5,12304119,9300756,11269178,6872381,11722267,14745432,12132253,12629651
7645223,19567200,18219950,16802008,15432211,24114810,17173895,18582567,17767430,13781787,15918009,16362523,22160115,11116549,16257509,13082779,19316366,18018020,19375828
7860933,4978763,2359614,3012217,2683220,7447367,5549317.5,4564566,6447933,10803004.5,1447652,2807429,4096060,2220408,2133898,3891786,6383690,5492153,3874467
7880149,1078620,1781754,817244,1374588,656226,415173,366499,557184,1518769,NA,1914952.5,3663208,NA,429309,723378,NA,830102,1730825
8784516,9047443,8759651,4258207,6962812,9608744,5195640,6064226,7673823,9084714,5232540.5,7473816.5,7222028.5,4585399,5186509,7076666,7953448,6832438,7405554
9236462,26724382.5,21179695.5,26175427,22377139,26733639,10994612,30489258,17603947,7671720.5,27677121,29965563,24445590,20379306.5,23898721,15019666,21430068.5,12769047,33823531
9300911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50551292,4446621,3250476,2609288,1887026.5,5271721,2895787.5,3590729,3610033,2269138,3339700,5205579,3335534,3060137,1554734,2414244,2782927,2146978,2882506
206541241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9280159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9702877,NA,NA,NA,NA,2583358,1930130,NA,NA,NA,NA,NA,NA,707422,NA,NA,NA,NA,NA
219435207,NA,NA,768448,467044,NA,1049621,NA,NA,1128371,NA,NA,718068,NA,NA,NA,NA,NA,NA
7685336,NA,NA,NA,975951,NA,NA,NA,788082,NA,1325391,959861,NA,NA,1550211,748700,NA,NA,NA
7735435,358738,NA,NA,NA,NA,NA,NA,197789,NA,NA,658694,NA,NA,NA,NA,NA,NA,319447
7813995,384362,NA,NA,NA,NA,NA,NA,582384,NA,NA,NA,270422,394124,NA,NA,NA,NA,NA
7821033,3680441.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3504683.5,NA,2997326,2803744,NA,NA,NA,NA
13855997,2113719,1028668,1703348.5,1759296,618590,NA,1367494,613750,1966530,1969162,2589697.5,1514788,1491741,1341831,2339290.5,1150957,2387921,1412133
15781966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31510645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368040
47387480,NA,NA,NA,NA,NA,12942900,NA,NA,20868563,13251140.5,13441679,15824606,NA,NA,14001386,15969800,16479610,NA
91789379,NA,1130942,NA,NA,734443,NA,NA,NA,NA,828543,651786,NA,NA,787380,NA,NA,NA,NA
219219830,NA,NA,NA,NA,122914,NA,NA,NA,NA,302329,NA,311479,NA,NA,NA,NA,NA,NA
7727774,NA,NA,225797,NA,NA,NA,604142,NA,NA,NA,NA,492792,621364,404651,NA,NA,327630,295100
7927223,6721813,4129567,NA,5164433.5,6076703,NA,6941181.5,5624139,2724244,6021954,5535359,6136691,4067902,5621349,4471525,NA,5393239,4865967
8761456,4330314,4691093,2095601,4852980,3219576.5,2264272,5301522,5072777,1984580,5308782,3390940,4184244,2552353,4107823,3889744,3890967,4347507,4630721
9521179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9659700,1219367,NA,NA,NA,NA,NA,NA,NA,NA,1428746,NA,NA,NA,NA,NA,NA,NA,NA
13191482,7028504,4656871,6762776,6478339,6110235,5617461,5619123,6617174,5896354.5,5460045,8448555,6999279,6073718,4867067,5136589.5,6966114,4755376,4959098.5
8621993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9110646,NA,NA,486041,NA,NA,NA,NA,460827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12881205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59626143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16447734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59627596,NA,NA,NA,NA,NA,NA,NA,308106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7633469,3440037,3226031,2281024.5,3255044,1678752,2623105,2989043,2126574,NA,3351149,3529385,3167347,2669467,4315928,2495584,1592785.5,2542249,NA
12760132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31201900,4542751,3409628,3643152,5115391,2599065,3938220,5341901,2645874,2634212,5258023.5,4282548,3550042,3263027,5128246,3562222,2184214,NA,1183742
219191369,NA,NA,395562,NA,NA,130054,416015,NA,919011.5,NA,1214418,830966,639844,537368.5,573529,NA,643043,533758
348480382,1327234.5,1111878,526223,674674,1148617,724895,1272203,343566,NA,1755937,825077,961716,661161,1098927,NA,917839,844456,1087283
9688349,NA,1784286,1890268.5,1096028,NA,2977981.5,3695222,1111076,1091089.5,3461430,4797653,2812679,3843472,3502028.5,3563841,1748681,1310979.5,1984627
12872881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14435023,724985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59659939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482450,NA
15867482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172866483,NA,NA,NA,NA,NA,NA,NA,396836,357270,NA,401785,447753,NA,NA,NA,NA,NA,NA
477680239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12892287,NA,NA,NA,NA,NA,1120790.5,1073455,NA,1910543,NA,NA,NA,NA,NA,1819259,714311,NA,NA
21544884,NA,NA,NA,NA,NA,NA,NA,4871014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59610275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12561124,475559,409869.5,228873,225572,412020,NA,295560,363657,NA,NA,616988,NA,536170,NA,329308,395083,NA,NA
14434614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219527436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12597537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7108213,2084171,3715609,NA,NA,4396042,NA,NA,2373466,NA,NA,NA,2376959.5,NA,NA,1460361,NA,1611246,631409
7808692,433623,NA,828466,NA,311029,NA,NA,688741,677481,NA,285073,NA,NA,NA,629418,796015,NA,549949
7809040,NA,1315243,1820325.5,1110746,1588190,2077458.5,1877531,2322682,1548384,1473420,1416028.5,2590408,562297,785654,NA,1721428,1467938,1484007
8643276,3271623,2325453,2284848,2463663,3522694,1963101,2221618,1784157,1027737,2196528,2446002,3336629,NA,1946942,1183447.5,1415839,667267,2465756
8657024,NA,NA,344706,NA,NA,NA,NA,321049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8672544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947393,NA,550274,NA,NA,NA,NA,NA
8970256,NA,NA,NA,NA,NA,824426.5,NA,NA,NA,NA,309563,NA,NA,NA,210796,NA,NA,NA
13369267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741763,NA,NA,NA,NA,NA,NA,NA
15782055,5771521,3652659,4147305,2726177,4032004,2089156,3914070.5,3397902.5,2752227,4172699,4267023,2417153,2903848,2582120,2703759,3703441.5,1636713,1430503
17217426,43762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31024058,1286393,714984,712465.5,NA,NA,594429,NA,NA,NA,NA,NA,NA,NA,NA,358563,NA,NA,NA
34929546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715316,NA,NA,NA,NA
44261018,NA,NA,65003,NA,NA,NA,NA,NA,NA,177672,NA,NA,NA,126572,NA,149189,124019.5,NA
47265692,124302,NA,NA,NA,NA,NA,123362,NA,68855,127383,108412,NA,NA,93494,44246,156393,114021,NA
47999427,1793748,4390804.5,4536843,3244273,4007415,5222883,4989410,3224578,3116311,5346805,4056457,5040406,4440390,NA,3280622,NA,3501697,3367262
49087466,498581,297462,275163,240787,292160,138521,252713,184620,203337,494973.5,480795,561277.5,342451,348566,134118,250307,225729,135282
77826833,252674,179381,121710,127467,214857,NA,200846,132637,99480,250128,NA,139207,107391,210043,130208,234208,115283,NA
154331113,NA,172864,107518,128296,168435,NA,220383,115540,135351,151007,216692,179166,180518,132230,95846,136304,NA,77117
426150033,NA,NA,NA,NA,NA,1606432,NA,NA,280908,NA,1711118,NA,NA,NA,803051,NA,917316,NA
149380637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7014047,660758,1123757,695253,1046167,1883569.5,NA,NA,1180348.5,NA,899807,NA,1747584,967126,886450,501713,494497,NA,1456278
12613493,1640882,1399922,NA,NA,1611133,814818.5,503507,1990093,1342875,NA,NA,NA,984189.5,NA,NA,NA,987079,1925769.5
12664860,1104679,2810357,824294,NA,1605808.5,NA,NA,NA,NA,NA,NA,NA,1407329,NA,2783159.5,1274932,NA,NA
16381997,1294531,2946988,1586977,2257485,2502808,1165800.5,1891388,2078549,1960081,2486558,1825427,2430915,1392240,1587943.5,NA,2279037.5,1726606,3161616.5
32400521,NA,NA,NA,NA,946034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78235478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290645598,1307134,561146,NA,NA,1329941,NA,NA,346421,NA,NA,633715.5,1121175,NA,NA,NA,491598,NA,NA
12370380,NA,166779,NA,173582,204371,110060,NA,NA,NA,NA,201290.5,NA,129570,NA,NA,119048,NA,159523
12613895,NA,NA,840040,NA,NA,NA,NA,1647286,NA,NA,NA,1604976,2285571,NA,NA,NA,NA,NA
12881176,1983523,1387576,1841612,1013972,NA,1618727,1538730,1297946,1294447,1215636,1342483,NA,1320112,NA,691425,1507543,NA,NA
14371194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15789246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179490,NA,140942,NA,NA,NA
59626512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69033390,862279,831719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72771656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74880094,2425852,3721394,2622982,3240065,3755243,2235655,3123481,2389331,2015840,3439673,2951475,3052047,1833401,3062412,2426256,2995137,3452967,2726065
7718373,NA,NA,NA,NA,NA,NA,NA,NA,114009,NA,NA,NA,NA,NA,NA,NA,NA,NA
12620904,775926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14360743,1385790,962412,899107,707111,1177330,588949,NA,785030,NA,NA,NA,1183731,1796994,NA,1149660,NA,NA,NA
15261469,NA,NA,364449,213545,NA,745426,146335,NA,555854,280090,1107073,NA,160322.5,1258442.5,1275861,226891,935655.5,89398
290296121,NA,NA,NA,NA,NA,NA,NA,NA,NA,5891540,NA,NA,NA,NA,NA,NA,NA,NA
28661742,845305,557666,NA,585074,534741,NA,129127,166715,NA,NA,988041.5,1042348,141177,NA,NA,NA,1016739,927584
77686780,NA,NA,NA,NA,NA,NA,14440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16427907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100664603,189024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195818,NA,NA,NA,NA,NA,NA
9362523,4788315,5428568,3751640,4834610,4271891,3101443,5148471,4370416,2536271,5902205,5165129,5365664.5,4008154.5,NA,2667090.5,2878600.5,2986103,4935611.5
16818468,667644,585232,NA,949192.5,876415,NA,734136.5,517823,NA,785088,755365,548759,485589.5,975975,643200,257031.5,NA,732517
31191491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189262494,NA,NA,NA,NA,NA,146239,NA,NA,NA,NA,NA,NA,NA,NA,295499.5,NA,NA,NA
7814123,762690,873223,335991.5,734160,1557458,NA,493588,1160771.5,675655.5,536952,463368,1463257,814307.5,1301846,318410,607187.5,1228786,1149583
31055944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31201306,NA,NA,NA,NA,NA,NA,NA,1054679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7654370,436726,266580,553141,693442.5,416661,405833,NA,313121,283522,266698,NA,677682,180556.5,327816.5,310800,62697,390778.5,193005
7077887,NA,268267,NA,274181,270690,NA,NA,223149,NA,NA,NA,278564,208990,174093,NA,NA,348138,154947
202087904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9045050,1884111,1670286,949425.5,1842287,2465938,935014,1760858,1935064,1575637.5,1468640.5,725429,NA,588723,1081022,NA,1416685,1498319.5,1184481
31795530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59634953,424268.5,NA,NA,NA,348741,245055,NA,NA,NA,452363,NA,NA,NA,NA,412171,447487,NA,NA
59658951,NA,NA,1037095,NA,NA,528235,NA,1166740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77542331,915789,658866,880854,NA,1258007,832016,NA,831010,NA,951303,NA,960655,NA,1144200,NA,NA,NA,NA
218885539,NA,NA,NA,NA,NA,NA,NA,NA,702119,NA,NA,NA,NA,NA,NA,NA,NA,NA
219974915,NA,NA,NA,NA,NA,299134.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161980775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432455345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12785748,3868671.5,5093668.5,NA,3178896,6328532,NA,1430982,3631568,NA,1626515,1515309,3476221,1401400,2220295,2574091.5,2030553.5,2483132,3687358
20930089,3694478,3404917,2740924,3130893,6628078,2594108,1759696,6319150,4613611,2773195,3162826,5662257,3438666,2558503,2775925,5270247,5663977,4443791
32921580,2584545.5,4663026.5,2408866.5,3639190.5,4465917,2021639.5,4380919.5,4225930.5,2736305,4485781,2669444,3897194.5,1764358,3437918,1200692,4858190,2010608,5124830
55724864,NA,NA,NA,NA,251399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176252577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205397368,680742,1286110,1476502,1244544,NA,543950.5,889676,571962,NA,NA,NA,1594396.5,1258593,NA,NA,NA,NA,NA
286025659,NA,1651163.5,980470,450673,831117,NA,NA,536323,NA,683718.5,815305,NA,899055.5,531187.5,NA,NA,NA,NA
321974815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669817,NA,NA,NA,NA,NA
8776783,NA,NA,NA,803981,867429,NA,NA,776248,NA,1409071,NA,NA,NA,770145,NA,NA,NA,1006258
48918894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77633747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7744366,NA,NA,NA,NA,79822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8623804,NA,NA,NA,NA,1223824,NA,NA,1181944,1240644.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
14731814,2066630,1703573,NA,NA,NA,NA,2282721,NA,NA,1825214,1152059,NA,1040704,NA,NA,NA,NA,NA
31014255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344694,NA,NA,NA
48916456,766035,NA,1179797.5,666620,1681975,904866,NA,2050568.5,1799286.5,1532998.5,1224253,1544581,NA,1499592,1047516,1156841,1148316.5,822101.5
76453758,NA,NA,2431298,2698231,NA,1930329,NA,2511628.5,NA,NA,NA,NA,NA,2848659,2374446,NA,NA,NA
70131883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50333682,NA,NA,NA,NA,NA,NA,NA,NA,558085,NA,NA,NA,NA,NA,NA,NA,NA,NA
219467847,NA,NA,NA,NA,NA,544322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6955153,16705838,17892433,13443820,18078314,10347222,3995048,23358672,5120423,NA,46233518,16029408,25027267,18580977,31791150,4481371,5649711,10318567,28745743
6955366,289776423,303257688,264575864,275049791,252715655,224085163,291270328,257665265,230771483,315289496,320821745,276887508,308894509,319612607,264297286,216384881,263667064,296167250
6958984,35496326,31625453,27755520,25356398,27883507.5,30195283,33725875,21155483,20883285,47420249,50841795,48775490,49961829,49512457,27368634,20566811,28879006,37585733
6968038,75098048,107076891,71113082,84752533,123500618,67562524,98124467,91819441,136518379,86234726,73993935,86692623,73477650,83075378.5,96039485,83641838,86942638,72837444
6969573,98856144,93353949,91873137,81306096,102912473,85598360,93104100,89992377,79812062,78057354,83563307,95793298,92428153,76734979,91813061,87178234,78343571,86484993
6971246,59077005,58183453.5,NA,51274854,53515989,54838228,56505975.5,45911903,NA,54205937.5,51515554.5,51029828,53696337,56260951,41943452,43661001,50353676,47317425
6976050,59777115,66008336,55636654,69059156.5,44290300,21207561,82728815,20422446,1866859,122501476.5,60367110,75841188,68401185,96257251,19288762,30726962,32671232,80364795.5
6976103,52444460,65141072,48988239,57813227,60649624,35539252,56027709,44038888,29981418,69846715,60299095,65639815,43474040,61527276,41231475,50253447,39896448,64383767
6976247,2007285,1775114,1390155,3331800,NA,NA,3116366,NA,NA,9853457,1704390,3249658,2966337,8707173,NA,NA,924169,3990028
6979987,40226597,40542866,30862576,35215412,35804294,28590338,37329523,32405434,22410180,40509793,38256054,35748205,29180384,36291161,27288487,29218399,28491571,41104615
6983622,8189511,8112400,4995990,6028824,8211473,6050271,7720532,6130014,4269331,12077473,10659329,10608795,12063351,14095884,4591496,5593278,9219297,10561178
6983887,4928726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7028346,133526432,123495286,113364180,126531761,123950269,113733381,135756577,97876024,86189822,131933579,127397563,121846503,100236552,136741152,109011430,118695735,113915683,110143027
7039720,13598199,11155992,11365294,9901796,14320509,13760385,11562680,15114029,20000545,8314463,12246619.5,12834016,8962843,11073281,10953949,11958032,10045223,9745165
7044130,NA,NA,NA,1021628,NA,NA,NA,NA,NA,2629259,992754.5,1459125,1414154,1437929,NA,NA,NA,NA
7132180,641366,934641,NA,NA,NA,NA,NA,NA,NA,NA,1253017,NA,1303855,NA,NA,NA,NA,NA
7310949,NA,NA,NA,NA,NA,NA,913283,NA,NA,2834407,NA,954004,1216397,1696070.5,NA,NA,NA,1379060
7606503,153589563,147599021,131934879,121973298,146558038,136023980.5,145679679,132737463,150273777.5,121092806,140186821,107897861,127414486,124036704,161408893.5,126422140,141038831,125887766
7775361,1918127,27582,NA,395286,NA,12025003,210015,NA,2167924,329597.5,2410347,818048,3505594,882657,6565648,19802,1752985,80564
7783353,49552551,44906810,42425606,38617577.5,39830238,45399487,38794020.5,31948226,38865339,40267687,44093553,37649640,42378780,38271375,34389259,38916121,39976378,35844389
7816427,7436275.5,NA,10708117,NA,NA,4404679,NA,NA,NA,NA,9810709,6579268,NA,NA,6950185,2059278,NA,5061646
8677250,117755581.5,93856736.5,94264778,89354268,116897601,86975431,98234342,98286306.5,94577632,120995187,120202113,98940746.5,104499107,98534777,110224010.5,89232075.5,83268949,123207597
8705871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8705874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8705878,91210516.5,96278749,73144789,67859519,107759805,51001430,76850436,103381235,135671900,85377906,99284134,94621703,91087830,81391267,102140895,89900574,80755318.5,63189728
8710782,142025671,112035233,125136591,111932871,119180824,62245688,121432744,96322347,54265126,144202995,157707335,121233500,124520972,138324298,119020000.5,108850683,86196359,148945098
8970260,1907730,333117,NA,965849,NA,6982848,606215,NA,1966354,1029163,4350467,1374368,3523113,2747850,6185711,165906.5,2355215,338791
9125005,99538184,93715415.5,81673720,90809252.5,110449241,79491196.5,100934164,NA,88967810,110347242.5,118549640.5,103573339.5,110337495,115466478.5,96836378,NA,NA,108029874.5
9236465,3580018,214294.5,571264,1783910,NA,4693561,841120,511705,991326,3682138,4762463,1283717,4367817,7156093.5,3613397,371575,4311527,271786
9236485,4099947,812314,NA,1895413,NA,8666693,1781146,330459.5,1425491,3153399,5616797,1624290,6927156,7486435,5210517,300420,3759883,577320
9236510,7779644,1515339,523969.5,3178985,372839,25988212.5,4022507,477802,5082898,4830449,9999726,2010867.5,12695031,12155125,8918587,795946,7384207.5,1122625
9814590,732953.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12559693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13856245,3423988,462525.5,98110,757882,102704,14943234,1993270,140589,3019865,1687786,7775568.5,1522472,10871121,6178016,6478362,223603,4064025,1001474
13902250,8430722,7627078,7297768,6129820,7976258,6160257,10525240,7359983,6015844,7442234,8493213,7503151,6665300,6826456,7470406,6481734,7649381,8952352
16055234,8915594,7348079,7661953,6883794,6544557,3504425,6603230,6554233,NA,11157116,10507865,9389174,8871125,9808415.5,6091503,6233609,5340723,11359607
273059839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484430691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351366,NA,185490,NA,NA,NA,NA,NA
6955752,1808769,1450403,1911649,2174176,660548,NA,2391481,311923,NA,3166439,1250641,2312587,1921402,2296864,795721,617783,544695,2012443
6967225,10454521,12686955,9184242,9111418,9474152.5,8390859,10972327,9156464,10400342,9356469,10031488,10100703,8602611,9451902.5,9962031,7976485,7103160,9222118.5
6971117,6302478,4605631,5410230,4840108,4848895,3235290,5858342,4869400,4161246,4616216,3558940,7529730,6090318,4620224,4689355,2502463,2885258,4555007
6971475,4812801,4285108,4618507,4957841,4293027,6389832,5639512,4569370.5,2364466,5149977,5531489,4672414,6652990.5,4545296,4373765,3885955,3686617,2171544
6984830,5292283,5328764,3681645,3815073,4639287.5,3498355,3023031,4605690.5,3516383,3322233,5874558.5,5280558,5682941,3689225,4328968,NA,2446657,4323887
7035711,5522077.5,4981660,3454276,3850972.5,3011361,2393722,4283989.5,4251344.5,1486294,5146016,2981819,4844834,4078797,5041478,2387807,3483344.5,2593599.5,5878872.5
7044841,5760768,4719453,4965382,4131174,NA,5298115,6153073,4934904,3022565,7863554,NA,2590829,9866507.5,7564615,1423710,1302309,1293565,NA
7798094,514039,59106,NA,217007,NA,3139406,249697,NA,704971,NA,1148493,241399,1477705,587439,1473415,NA,438645,NA
7808751,2248590.5,1002197,1787459,797087,2056914,1516770,2314239,2072708,1691115.5,1475554,1800680,2603648,2345713,1076252,1493388,1214533,1088411,2288678
7827644,2683109,2785702,2571591,2314990,2614300,2988531,1731766,2166107,2683081,2549715,2915040,1617342,3049636,2456960,2659824.5,1283191,1633813,1437649
8642994,1028646,748347,1304437,820895,2457018,1662402,NA,2318621,4274432,NA,1767326.5,1165555,2010848,NA,3201289,1980461,NA,NA
8647472,13084322,11798493,12148573,8870005,11270920,5862425,12337382,8543227,5422171,12420649.5,13380865,11445488.5,9385322,10608390.5,10376122,7933530,6097765,9909038
8677237,8373292,7705973,6478470,7317692,NA,6125209,6982621,5562489,5841826,7311321,9049518,6320162,7365400,6570167,8258248,4007897,4412046.5,6882839
9275805,1307749,NA,NA,529628,2262638,1165457,NA,2192467.5,3354845,NA,NA,787428,653390,NA,665023,1357079,1959746,NA
9812671,1214049,NA,941158.5,NA,NA,665766,NA,NA,NA,2287999,NA,1732629,929230,NA,NA,NA,NA,NA
